migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,526 Script lib/galaxy/model/migrate/versions/0096_openid_provider.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,526 Loading script lib/galaxy/model/migrate/versions/0097_add_ctx_rev_column.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,526 Script lib/galaxy/model/migrate/versions/0097_add_ctx_rev_column.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,526 Loading script lib/galaxy/model/migrate/versions/0098_genome_index_tool_data_table.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,526 Script lib/galaxy/model/migrate/versions/0098_genome_index_tool_data_table.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,526 Loading script lib/galaxy/model/migrate/versions/0099_add_tool_dependency_table.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,526 Script lib/galaxy/model/migrate/versions/0099_add_tool_dependency_table.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,526 Loading script lib/galaxy/model/migrate/versions/0100_alter_tool_dependency_table_version_column.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Script lib/galaxy/model/migrate/versions/0100_alter_tool_dependency_table_version_column.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Loading script lib/galaxy/model/migrate/versions/0101_drop_installed_changeset_revision_column.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Script lib/galaxy/model/migrate/versions/0101_drop_installed_changeset_revision_column.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Loading script lib/galaxy/model/migrate/versions/0102_add_tool_dependency_status_columns.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Script lib/galaxy/model/migrate/versions/0102_add_tool_dependency_status_columns.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Loading script lib/galaxy/model/migrate/versions/0103_add_tool_shed_repository_status_columns.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Script lib/galaxy/model/migrate/versions/0103_add_tool_shed_repository_status_columns.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Loading script lib/galaxy/model/migrate/versions/0104_update_genome_downloader_job_parameters.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Script lib/galaxy/model/migrate/versions/0104_update_genome_downloader_job_parameters.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Loading script lib/galaxy/model/migrate/versions/0105_add_cleanup_event_table.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Script lib/galaxy/model/migrate/versions/0105_add_cleanup_event_table.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Loading script lib/galaxy/model/migrate/versions/0106_add_missing_indexes.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Script lib/galaxy/model/migrate/versions/0106_add_missing_indexes.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Loading script lib/galaxy/model/migrate/versions/0107_add_exit_code_to_job_and_task.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Script lib/galaxy/model/migrate/versions/0107_add_exit_code_to_job_and_task.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Loading script lib/galaxy/model/migrate/versions/0108_add_extended_metadata.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Script lib/galaxy/model/migrate/versions/0108_add_extended_metadata.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Loading script lib/galaxy/model/migrate/versions/0109_add_repository_dependency_tables.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Script lib/galaxy/model/migrate/versions/0109_add_repository_dependency_tables.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,527 Loading script lib/galaxy/model/migrate/versions/0110_add_dataset_uuid.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Script lib/galaxy/model/migrate/versions/0110_add_dataset_uuid.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Loading script lib/galaxy/model/migrate/versions/0111_add_job_destinations.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Script lib/galaxy/model/migrate/versions/0111_add_job_destinations.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Loading script lib/galaxy/model/migrate/versions/0112_add_data_manager_history_association_and_data_manager_job_association_tables.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Script lib/galaxy/model/migrate/versions/0112_add_data_manager_history_association_and_data_manager_job_association_tables.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Loading script lib/galaxy/model/migrate/versions/0113_update_migrate_tools_table.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Script lib/galaxy/model/migrate/versions/0113_update_migrate_tools_table.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Loading script lib/galaxy/model/migrate/versions/0114_update_migrate_tools_table_again.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Script lib/galaxy/model/migrate/versions/0114_update_migrate_tools_table_again.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Loading script lib/galaxy/model/migrate/versions/0115_longer_user_password_field.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Script lib/galaxy/model/migrate/versions/0115_longer_user_password_field.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Loading script lib/galaxy/model/migrate/versions/0116_drop_update_available_col_add_tool_shed_status_col.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Script lib/galaxy/model/migrate/versions/0116_drop_update_available_col_add_tool_shed_status_col.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Loading script lib/galaxy/model/migrate/versions/0117_add_user_activation.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Script lib/galaxy/model/migrate/versions/0117_add_user_activation.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Loading script lib/galaxy/model/migrate/versions/0118_add_hda_extended_metadata.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Script lib/galaxy/model/migrate/versions/0118_add_hda_extended_metadata.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Loading script lib/galaxy/model/migrate/versions/0119_job_metrics.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,528 Script lib/galaxy/model/migrate/versions/0119_job_metrics.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Loading script lib/galaxy/model/migrate/versions/0120_dataset_collections.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Script lib/galaxy/model/migrate/versions/0120_dataset_collections.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Loading script lib/galaxy/model/migrate/versions/0121_workflow_uuids.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Script lib/galaxy/model/migrate/versions/0121_workflow_uuids.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Loading script lib/galaxy/model/migrate/versions/0122_grow_mysql_blobs.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Script lib/galaxy/model/migrate/versions/0122_grow_mysql_blobs.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Loading script lib/galaxy/model/migrate/versions/0123_add_workflow_request_tables.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Script lib/galaxy/model/migrate/versions/0123_add_workflow_request_tables.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Loading script lib/galaxy/model/migrate/versions/0124_job_state_history.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Script lib/galaxy/model/migrate/versions/0124_job_state_history.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Loading script lib/galaxy/model/migrate/versions/0125_workflow_step_tracking.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Script lib/galaxy/model/migrate/versions/0125_workflow_step_tracking.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Loading script lib/galaxy/model/migrate/versions/0126_password_reset.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Script lib/galaxy/model/migrate/versions/0126_password_reset.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Loading script lib/galaxy/model/migrate/versions/0127_output_collection_adjustments.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Script lib/galaxy/model/migrate/versions/0127_output_collection_adjustments.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Loading script lib/galaxy/model/migrate/versions/0128_session_timeout.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Script lib/galaxy/model/migrate/versions/0128_session_timeout.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,529 Loading script lib/galaxy/model/migrate/versions/0129_job_external_output_metadata_validity.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,530 Script lib/galaxy/model/migrate/versions/0129_job_external_output_metadata_validity.py loaded successfully
migrate.versioning.repository DEBUG 2015-05-19 16:54:06,530 Repository lib/galaxy/model/migrate loaded successfully
migrate.versioning.repository DEBUG 2015-05-19 16:54:06,530 Config: OrderedDict([('db_settings', OrderedDict([('__name__', 'db_settings'), ('repository_id', 'Galaxy'), ('version_table', 'migrate_version'), ('required_dbs', '[]')]))])
galaxy.model.migrate.check DEBUG 2015-05-19 16:54:06,533 pysqlite>=2 egg successfully loaded for sqlite dialect
galaxy.model.migrate.check INFO 2015-05-19 16:54:06,606 At database version 129
migrate.versioning.repository DEBUG 2015-05-19 16:54:06,621 Loading repository lib/tool_shed/galaxy_install/migrate...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,622 Loading script lib/tool_shed/galaxy_install/migrate/versions/0001_tools.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,622 Script lib/tool_shed/galaxy_install/migrate/versions/0001_tools.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,622 Loading script lib/tool_shed/galaxy_install/migrate/versions/0002_tools.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,622 Script lib/tool_shed/galaxy_install/migrate/versions/0002_tools.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,622 Loading script lib/tool_shed/galaxy_install/migrate/versions/0003_tools.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,622 Script lib/tool_shed/galaxy_install/migrate/versions/0003_tools.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,622 Loading script lib/tool_shed/galaxy_install/migrate/versions/0004_tools.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,622 Script lib/tool_shed/galaxy_install/migrate/versions/0004_tools.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,622 Loading script lib/tool_shed/galaxy_install/migrate/versions/0005_tools.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,622 Script lib/tool_shed/galaxy_install/migrate/versions/0005_tools.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,622 Loading script lib/tool_shed/galaxy_install/migrate/versions/0006_tools.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,622 Script lib/tool_shed/galaxy_install/migrate/versions/0006_tools.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,622 Loading script lib/tool_shed/galaxy_install/migrate/versions/0007_tools.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,623 Script lib/tool_shed/galaxy_install/migrate/versions/0007_tools.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,623 Loading script lib/tool_shed/galaxy_install/migrate/versions/0008_tools.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,623 Script lib/tool_shed/galaxy_install/migrate/versions/0008_tools.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,623 Loading script lib/tool_shed/galaxy_install/migrate/versions/0009_tools.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,623 Script lib/tool_shed/galaxy_install/migrate/versions/0009_tools.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,623 Loading script lib/tool_shed/galaxy_install/migrate/versions/0010_tools.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,623 Script lib/tool_shed/galaxy_install/migrate/versions/0010_tools.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,623 Loading script lib/tool_shed/galaxy_install/migrate/versions/0011_tools.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,623 Script lib/tool_shed/galaxy_install/migrate/versions/0011_tools.py loaded successfully
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,623 Loading script lib/tool_shed/galaxy_install/migrate/versions/0012_tools.py...
migrate.versioning.script.base DEBUG 2015-05-19 16:54:06,623 Script lib/tool_shed/galaxy_install/migrate/versions/0012_tools.py loaded successfully
migrate.versioning.repository DEBUG 2015-05-19 16:54:06,623 Repository lib/tool_shed/galaxy_install/migrate loaded successfully
migrate.versioning.repository DEBUG 2015-05-19 16:54:06,623 Config: OrderedDict([('db_settings', OrderedDict([('__name__', 'db_settings'), ('repository_id', 'GalaxyTools'), ('version_table', 'migrate_tools'), ('required_dbs', '[]')]))])
tool_shed.galaxy_install.migrate.check DEBUG 2015-05-19 16:54:06,626 pysqlite>=2 egg successfully loaded for sqlite dialect
tool_shed.galaxy_install.migrate.check INFO 2015-05-19 16:54:06,645 At migrate_tools version 12
galaxy.model.orm DEBUG 2015-05-19 16:54:06,648 pysqlite>=2 egg successfully loaded for sqlite dialect
galaxy.config INFO 2015-05-19 16:54:06,662 Install database targetting Galaxy's database configuration.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,696 Loading datatypes from ./config/datatypes_conf.xml.sample
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,696 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,696 Retrieved datatype module galaxy.datatypes.assembly from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,696 Retrieved datatype module galaxy.datatypes.text from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,696 Retrieved datatype module galaxy.datatypes.data from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,696 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,696 Retrieved datatype module galaxy.datatypes.sequence from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,696 Retrieved datatype module galaxy.datatypes.tabular from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,696 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,697 Retrieved datatype module galaxy.datatypes.interval from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,697 Retrieved datatype module galaxy.datatypes.interval from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,697 Retrieved datatype module galaxy.datatypes.interval from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,697 Retrieved datatype module galaxy.datatypes.interval from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,697 Retrieved datatype module galaxy.datatypes.interval from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,697 Retrieved datatype module galaxy.datatypes.chrominfo from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,697 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,697 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,697 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,697 Retrieved datatype module galaxy.datatypes.interval from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,698 Retrieved datatype module galaxy.datatypes.tabular from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,698 Retrieved datatype module galaxy.datatypes.interval from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,698 Retrieved datatype module galaxy.datatypes.ngsindex from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,698 Retrieved datatype module galaxy.datatypes.ngsindex from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,698 Retrieved datatype module galaxy.datatypes.sequence from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,698 Retrieved datatype module galaxy.datatypes.data from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,698 Retrieved datatype module galaxy.datatypes.data from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,698 Retrieved datatype module galaxy.datatypes.sequence from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,698 Retrieved datatype module galaxy.datatypes.sequence from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,698 Retrieved datatype module galaxy.datatypes.sequence from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,698 Retrieved datatype module galaxy.datatypes.sequence from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,699 Retrieved datatype module galaxy.datatypes.sequence from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,699 Retrieved datatype module galaxy.datatypes.sequence from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,699 Retrieved datatype module galaxy.datatypes.sequence from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,699 Retrieved datatype module galaxy.datatypes.tabular from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,699 Retrieved datatype module galaxy.datatypes.tabular from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,699 Retrieved datatype module galaxy.datatypes.tracks from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,699 Retrieved datatype module galaxy.datatypes.interval from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,699 Retrieved datatype module galaxy.datatypes.interval from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,699 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,699 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,699 Retrieved datatype module galaxy.datatypes.interval from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,699 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,700 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,700 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,700 Retrieved datatype module galaxy.datatypes.interval from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,700 Retrieved datatype module galaxy.datatypes.tabular from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,700 Retrieved datatype module galaxy.datatypes.data from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,700 Retrieved datatype module galaxy.datatypes.data from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,700 Retrieved datatype module galaxy.datatypes.tabular from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,700 Retrieved datatype module galaxy.datatypes.tabular from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,701 Retrieved datatype module galaxy.datatypes.tabular from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,701 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,701 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,701 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,701 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,701 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,701 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,701 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,701 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,701 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,701 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,702 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,702 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,702 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,702 Retrieved datatype module galaxy.datatypes.sequence from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,702 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,702 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,702 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,702 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,702 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,702 Retrieved datatype module galaxy.datatypes.sequence from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,703 Retrieved datatype module galaxy.datatypes.sequence from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,703 Retrieved datatype module galaxy.datatypes.sequence from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,703 Retrieved datatype module galaxy.datatypes.interval from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,703 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,703 Retrieved datatype module galaxy.datatypes.tabular from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,703 Retrieved datatype module galaxy.datatypes.text from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,703 Retrieved datatype module galaxy.datatypes.xml from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,703 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,703 Retrieved datatype module galaxy.datatypes.qualityscore from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,703 Retrieved datatype module galaxy.datatypes.qualityscore from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,703 Retrieved datatype module galaxy.datatypes.qualityscore from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,704 Retrieved datatype module galaxy.datatypes.qualityscore from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,704 Retrieved datatype module galaxy.datatypes.qualityscore from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,704 Retrieved datatype module galaxy.datatypes.assembly from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,704 Retrieved datatype module galaxy.datatypes.tabular from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,704 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,704 Retrieved datatype module galaxy.datatypes.assembly from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,704 Retrieved datatype module galaxy.datatypes.text from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,704 Retrieved datatype module galaxy.datatypes.text from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,704 Retrieved datatype module galaxy.datatypes.tabular from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,704 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,704 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,704 Retrieved datatype module galaxy.datatypes.images from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,705 Retrieved datatype module galaxy.datatypes.tabular from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,705 Retrieved datatype module galaxy.datatypes.tabular from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,705 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,705 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,705 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,705 Retrieved datatype module galaxy.datatypes.data from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,705 Retrieved datatype module galaxy.datatypes.data from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,705 Retrieved datatype module galaxy.datatypes.xml from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,705 Retrieved datatype module galaxy.datatypes.xml from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,705 Retrieved datatype module galaxy.datatypes.xml from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,705 Retrieved datatype module galaxy.datatypes.tabular from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,705 Retrieved datatype module galaxy.datatypes.binary from the datatype registry.
galaxy.datatypes.registry DEBUG 2015-05-19 16:54:06,706 Retrieved datatype module galaxy.datatypes.assembly from the datatype registry.
